Year,Month,Airline_Name,Country,Passengers,Freight_tonnes,Mail_tonnes,Direction,DateID,YearMonthDate
2016,6,Air New Zealand,New Zealand,83901.0,1791.2,1.1,Outbound,201606,2016-06-01
2016,6,Air Niugini,Papua New Guinea,8535.0,34.0,0.0,Inbound,201606,2016-06-01
2016,6,Air Niugini,Papua New Guinea,9123.0,275.2,0.0,Outbound,201606,2016-06-01
2016,6,Air Vanuatu,Vanuatu,2926.0,4.2,2.8,Inbound,201606,2016-06-01
2016,6,Air Vanuatu,Vanuatu,3831.0,40.9,2.8,Outbound,201606,2016-06-01
2016,6,AirAsia X,Malaysia,32541.0,772.5,0.0,Inbound,201606,2016-06-01
2016,6,AirAsia X,Malaysia,43070.0,265.2,0.0,Outbound,201606,2016-06-01
2016,6,Asiana Airlines,Korea,4673.0,172.0,26.2,Inbound,201606,2016-06-01
2016,6,Asiana Airlines,Korea,5260.0,75.1,0.0,Outbound,201606,2016-06-01
2016,6,British Airways,Singapore,2845.0,27.0,0.0,Inbound,201606,2016-06-01
2016,6,British Airways,Singapore,3153.0,89.9,0.1,Outbound,201606,2016-06-01
2016,6,British Airways,UK,4447.0,356.9,15.0,Inbound,201606,2016-06-01
2016,6,British Airways,UK,5349.0,102.0,0.6,Outbound,201606,2016-06-01
2016,6,Cathay Pacific Airways,Hong Kong (SAR),67757.0,3051.0,29.5,Inbound,201606,2016-06-01
2016,6,Cathay Pacific Airways,Hong Kong (SAR),77217.0,2193.3,9.6,Outbound,201606,2016-06-01
2016,6,Cebu Pacific Air,Philippines,4229.0,87.3,0.0,Inbound,201606,2016-06-01
2016,6,Cebu Pacific Air,Philippines,5042.0,30.0,0.0,Outbound,201606,2016-06-01
2016,6,China Airlines,New Zealand,4363.0,78.9,0.0,Inbound,201606,2016-06-01
2016,6,China Airlines,New Zealand,5009.0,244.3,0.0,Outbound,201606,2016-06-01
2016,6,China Airlines,Taiwan,5738.0,171.0,25.6,Inbound,201606,2016-06-01
2016,6,China Airlines,Taiwan,6603.0,158.2,3.2,Outbound,201606,2016-06-01
2016,6,China Eastern Airlines,China,13101.0,478.6,16.8,Inbound,201606,2016-06-01
2016,6,China Eastern Airlines,China,14704.0,462.3,0.0,Outbound,201606,2016-06-01
2016,6,China Southern Airlines,China,25967.0,996.2,113.5,Inbound,201606,2016-06-01
2016,6,China Southern Airlines,China,30312.0,1097.9,37.2,Outbound,201606,2016-06-01
2016,6,Delta Air Lines,USA,6758.0,246.7,103.3,Inbound,201606,2016-06-01
2016,6,Delta Air Lines,USA,8046.0,202.1,0.0,Outbound,201606,2016-06-01
2016,6,Emirates,Hong Kong (SAR),,423.1,0.0,Outbound,201606,2016-06-01
2016,6,Emirates,Malaysia,2094.0,7.2,0.0,Inbound,201606,2016-06-01
2016,6,Emirates,Malaysia,2153.0,13.6,0.0,Outbound,201606,2016-06-01
2016,6,Emirates,New Zealand,25914.0,1129.7,0.0,Inbound,201606,2016-06-01
2016,6,Emirates,New Zealand,27691.0,661.0,0.0,Outbound,201606,2016-06-01
2016,6,Emirates,Singapore,8413.0,84.8,0.9,Inbound,201606,2016-06-01
2016,6,Emirates,Singapore,6233.0,372.0,0.0,Outbound,201606,2016-06-01
2016,6,Emirates,Thailand,3011.0,1.7,0.0,Inbound,201606,2016-06-01
2016,6,Emirates,Thailand,1575.0,13.3,0.0,Outbound,201606,2016-06-01
2016,6,Emirates,United Arab Emirates,86975.0,3663.3,93.0,Inbound,201606,2016-06-01
2016,6,Emirates,United Arab Emirates,108054.0,3796.5,38.1,Outbound,201606,2016-06-01
2016,6,Etihad Airways,Singapore,41.0,0.0,0.0,Inbound,201606,2016-06-01
2016,6,Etihad Airways,Singapore,82.0,15.2,0.0,Outbound,201606,2016-06-01
2016,6,Etihad Airways,United Arab Emirates,31009.0,1088.9,34.5,Inbound,201606,2016-06-01
2016,6,Etihad Airways,United Arab Emirates,42321.0,900.4,5.6,Outbound,201606,2016-06-01
2016,6,Eva Air,Taiwan,1848.0,79.9,2.8,Inbound,201606,2016-06-01
2016,6,Eva Air,Taiwan,1885.0,41.4,0.0,Outbound,201606,2016-06-01
2016,6,Federal Express Corporation,China,,651.9,0.0,Outbound,201606,2016-06-01
2016,6,Federal Express Corporation,USA,,511.8,17.0,Inbound,201606,2016-06-01
2016,6,Fiji Airways,Fiji,18634.0,329.0,1.3,Inbound,201606,2016-06-01
2016,6,Fiji Airways,Fiji,21701.0,298.6,7.6,Outbound,201606,2016-06-01
2016,6,Garuda Indonesia,Indonesia,23117.0,438.8,174.5,Inbound,201606,2016-06-01
2016,6,Garuda Indonesia,Indonesia,27737.0,312.6,0.6,Outbound,201606,2016-06-01
2016,6,Hawaiian Airlines,USA,9049.0,234.0,0.0,Inbound,201606,2016-06-01
2016,6,Hawaiian Airlines,USA,10706.0,184.2,0.0,Outbound,201606,2016-06-01
2016,6,Indonesia AirAsia,Indonesia,15514.0,0.0,0.0,Inbound,201606,2016-06-01
2016,6,Indonesia AirAsia,Indonesia,15963.0,0.0,0.0,Outbound,201606,2016-06-01
2016,6,Indonesia AirAsia Extra,Indonesia,4770.0,39.0,0.0,Inbound,201606,2016-06-01
2016,6,Indonesia AirAsia Extra,Indonesia,6459.0,0.0,0.0,Outbound,201606,2016-06-01
2016,6,Japan Airlines,Japan,5903.0,273.6,166.2,Inbound,201606,2016-06-01
2016,6,Japan Airlines,Japan,6638.0,298.7,0.6,Outbound,201606,2016-06-01
2016,6,Jetstar,Fiji,3968.0,12.0,0.0,Inbound,201606,2016-06-01
2016,6,Jetstar,Fiji,4517.0,0.6,0.0,Outbound,201606,2016-06-01
2016,6,Jetstar,Indonesia,43386.0,289.0,0.0,Inbound,201606,2016-06-01
2016,6,Jetstar,Indonesia,47623.0,25.3,3.1,Outbound,201606,2016-06-01
2016,6,Jetstar,Japan,13634.0,346.3,19.6,Inbound,201606,2016-06-01
2016,6,Jetstar,Japan,17230.0,185.5,15.7,Outbound,201606,2016-06-01
2016,6,Jetstar,New Zealand,27003.0,10.8,0.0,Inbound,201606,2016-06-01
2016,6,Jetstar,New Zealand,28631.0,22.5,13.4,Outbound,201606,2016-06-01
2016,6,Jetstar,Singapore,3900.0,184.3,4.0,Inbound,201606,2016-06-01
2016,6,Jetstar,Singapore,5457.0,123.6,0.0,Outbound,201606,2016-06-01
2016,6,Jetstar,Thailand,9789.0,313.0,10.9,Inbound,201606,2016-06-01
2016,6,Jetstar,Thailand,12433.0,50.8,2.1,Outbound,201606,2016-06-01
2016,6,Jetstar,USA,11921.0,181.1,16.3,Inbound,201606,2016-06-01
2016,6,Jetstar,USA,13182.0,181.3,0.6,Outbound,201606,2016-06-01
2016,6,Jetstar Asia,Singapore,8517.0,15.0,0.0,Inbound,201606,2016-06-01
2016,6,Jetstar Asia,Singapore,9789.0,3.7,0.0,Outbound,201606,2016-06-01
2016,6,Korean Air,Korea,8156.0,171.9,71.7,Inbound,201606,2016-06-01
2016,6,Korean Air,Korea,9806.0,328.6,3.9,Outbound,201606,2016-06-01
2016,6,LAN Airlines,Chile,2482.0,81.3,0.3,Inbound,201606,2016-06-01
2016,6,LAN Airlines,Chile,2674.0,112.7,1.4,Outbound,201606,2016-06-01
2016,6,LAN Airlines,New Zealand,3185.0,77.3,0.0,Inbound,201606,2016-06-01
2016,6,LAN Airlines,New Zealand,2812.0,79.1,0.5,Outbound,201606,2016-06-01
2016,6,Malaysia Airlines,Malaysia,42481.0,3428.7,30.6,Inbound,201606,2016-06-01
2016,6,Malaysia Airlines,Malaysia,71316.0,1759.6,0.0,Outbound,201606,2016-06-01
2016,6,Nauru Airlines,Nauru,654.0,0.7,0.0,Inbound,201606,2016-06-01
2016,6,Nauru Airlines,Nauru,562.0,56.2,0.8,Outbound,201606,2016-06-01
2016,6,Pacific Air Express,Papua New Guinea,,9.2,0.0,Inbound,201606,2016-06-01
2016,6,Pacific Air Express,Papua New Guinea,,138.7,0.0,Outbound,201606,2016-06-01
2016,6,Pacific Air Express,Solomon Islands,,1.8,0.0,Inbound,201606,2016-06-01
2016,6,Pacific Air Express,Solomon Islands,,33.8,0.0,Outbound,201606,2016-06-01
2016,6,Philippine Airlines,Philippines,6663.0,195.2,1.5,Inbound,201606,2016-06-01
2016,6,Philippine Airlines,Philippines,7488.0,165.5,0.0,Outbound,201606,2016-06-01
2016,6,Polar Air Cargo,China,,4.8,0.0,Outbound,201606,2016-06-01
2016,6,Polar Air Cargo,Hong Kong (SAR),,9.5,0.0,Outbound,201606,2016-06-01
2016,6,Polar Air Cargo,Japan,,421.5,0.0,Inbound,201606,2016-06-01
2016,6,Polar Air Cargo,Japan,,13.2,0.0,Outbound,201606,2016-06-01
2016,6,Polar Air Cargo,USA,,338.6,0.0,Inbound,201606,2016-06-01
2016,6,Qantas Airways,Canada,905.0,36.1,0.0,Inbound,201606,2016-06-01
2016,6,Qantas Airways,Canada,1598.0,0.2,0.0,Outbound,201606,2016-06-01
2016,6,Qantas Airways,Chile,4311.0,7.2,0.0,Inbound,201606,2016-06-01
2016,6,Qantas Airways,Chile,4739.0,4.4,2.8,Outbound,201606,2016-06-01
2016,6,Qantas Airways,China,5808.0,401.4,21.2,Inbound,201606,2016-06-01
2016,6,Qantas Airways,China,6175.0,520.6,58.7,Outbound,201606,2016-06-01
2016,6,Qantas Airways,Hong Kong (SAR),21206.0,941.8,5.2,Inbound,201606,2016-06-01
2016,6,Qantas Airways,Hong Kong (SAR),23655.0,644.6,30.7,Outbound,201606,2016-06-01
2016,6,Qantas Airways,Indonesia,3382.0,75.7,1.1,Inbound,201606,2016-06-01
2016,6,Qantas Airways,Indonesia,3357.0,52.2,1.3,Outbound,201606,2016-06-01
2016,6,Qantas Airways,Japan,7287.0,78.5,35.7,Inbound,201606,2016-06-01
2016,6,Qantas Airways,Japan,8511.0,51.0,28.7,Outbound,201606,2016-06-01
2016,6,Qantas Airways,New Caledonia,1774.0,5.5,0.3,Inbound,201606,2016-06-01
2016,6,Qantas Airways,New Caledonia,1933.0,5.9,1.9,Outbound,201606,2016-06-01
2016,6,Qantas Airways,New Zealand,38629.0,455.6,2.9,Inbound,201606,2016-06-01
2016,6,Qantas Airways,New Zealand,45174.0,781.9,144.3,Outbound,201606,2016-06-01
2016,6,Qantas Airways,Papua New Guinea,1776.0,0.0,0.0,Inbound,201606,2016-06-01
2016,6,Qantas Airways,Papua New Guinea,1870.0,0.0,0.0,Outbound,201606,2016-06-01
2016,6,Qantas Airways,Philippines,3768.0,42.8,2.2,Inbound,201606,2016-06-01
2016,6,Qantas Airways,Philippines,3556.0,31.2,1.2,Outbound,201606,2016-06-01
2016,6,Qantas Airways,Singapore,26794.0,1115.8,34.0,Inbound,201606,2016-06-01
2016,6,Qantas Airways,Singapore,31309.0,1132.4,51.6,Outbound,201606,2016-06-01
2016,6,Qantas Airways,South Africa,5435.0,230.7,5.2,Inbound,201606,2016-06-01
2016,6,Qantas Airways,South Africa,5783.0,38.4,5.3,Outbound,201606,2016-06-01
2016,6,Qantas Airways,Thailand,6353.0,258.6,55.5,Inbound,201606,2016-06-01
2016,6,Qantas Airways,Thailand,7128.0,81.8,9.5,Outbound,201606,2016-06-01
2016,6,Qantas Airways,UK,10306.0,450.4,28.1,Inbound,201606,2016-06-01
2016,6,Qantas Airways,UK,15011.0,121.7,117.4,Outbound,201606,2016-06-01
2016,6,Qantas Airways,USA,51755.0,1790.3,245.4,Inbound,201606,2016-06-01
2016,6,Qantas Airways,USA,56179.0,314.2,129.2,Outbound,201606,2016-06-01
2016,6,Qantas Airways,United Arab Emirates,12019.0,20.3,0.0,Inbound,201606,2016-06-01
2016,6,Qantas Airways,United Arab Emirates,10189.0,188.3,10.8,Outbound,201606,2016-06-01
2016,6,Qatar Airways,Qatar,12887.0,822.7,23.4,Inbound,201606,2016-06-01
2016,6,Qatar Airways,Qatar,19316.0,1003.8,0.0,Outbound,201606,2016-06-01
2016,6,Royal Brunei Airlines,Brunei,4430.0,157.0,5.3,Inbound,201606,2016-06-01
2016,6,Royal Brunei Airlines,Brunei,6376.0,299.9,0.0,Outbound,201606,2016-06-01
2016,6,Scoot,Singapore,20678.0,663.2,0.0,Inbound,201606,2016-06-01
2016,6,Scoot,Singapore,24787.0,346.0,0.0,Outbound,201606,2016-06-01
2016,6,Sichuan Airlines,China,3159.0,82.1,0.0,Inbound,201606,2016-06-01
2016,6,Sichuan Airlines,China,4647.0,50.6,0.0,Outbound,201606,2016-06-01
2016,6,Silk Air,Singapore,2645.0,12.3,0.0,Inbound,201606,2016-06-01
2016,6,Silk Air,Singapore,3699.0,8.1,0.0,Outbound,201606,2016-06-01
2016,6,Singapore Airlines,New Zealand,,175.8,0.0,Inbound,201606,2016-06-01
2016,6,Singapore Airlines,New Zealand,,693.2,0.0,Outbound,201606,2016-06-01
2016,6,Singapore Airlines,Singapore,106514.0,6901.3,267.4,Inbound,201606,2016-06-01
2016,6,Singapore Airlines,Singapore,130799.0,5643.8,0.9,Outbound,201606,2016-06-01
2016,6,Solomon Airlines,Solomon Islands,1358.0,5.4,0.0,Inbound,201606,2016-06-01
2016,6,Solomon Airlines,Solomon Islands,1710.0,20.3,0.0,Outbound,201606,2016-06-01
2016,6,South African Airways,South Africa,4371.0,103.8,0.0,Inbound,201606,2016-06-01
2016,6,South African Airways,South Africa,5707.0,159.5,0.0,Outbound,201606,2016-06-01
2016,6,Tasman Cargo Airlines,New Zealand,,340.4,0.0,Inbound,201606,2016-06-01
2016,6,Tasman Cargo Airlines,New Zealand,,479.9,0.0,Outbound,201606,2016-06-01
2016,6,Thai Airways International,Thailand,28375.0,1605.7,78.1,Inbound,201606,2016-06-01
2016,6,Thai Airways International,Thailand,40285.0,1070.2,3.9,Outbound,201606,2016-06-01
2016,6,United Airlines,Guam,519.0,0.0,0.0,Inbound,201606,2016-06-01
2016,6,United Airlines,Guam,472.0,0.6,0.0,Outbound,201606,2016-06-01
2016,6,United Airlines,USA,17860.0,186.0,34.8,Inbound,201606,2016-06-01
2016,6,United Airlines,USA,19773.0,382.9,2.1,Outbound,201606,2016-06-01
2016,6,United Parcel Service,China,,283.8,0.0,Outbound,201606,2016-06-01
2016,6,United Parcel Service,Singapore,,233.0,0.0,Outbound,201606,2016-06-01
2016,6,United Parcel Service,USA,,1350.4,0.0,Inbound,201606,2016-06-01
2016,6,Vietnam Airlines,Vietnam,10170.0,471.1,0.0,Inbound,201606,2016-06-01
2016,6,Vietnam Airlines,Vietnam,13910.0,154.1,0.0,Outbound,201606,2016-06-01
2016,6,Virgin Australia,Fiji,12133.0,18.1,0.0,Inbound,201606,2016-06-01
2016,6,Virgin Australia,Fiji,13524.0,43.4,0.0,Outbound,201606,2016-06-01
2016,6,Virgin Australia,Indonesia,21231.0,89.3,0.0,Inbound,201606,2016-06-01
2016,6,Virgin Australia,Indonesia,24415.0,0.0,0.0,Outbound,201606,2016-06-01
2016,6,Virgin Australia,New Zealand,38386.0,65.1,0.0,Inbound,201606,2016-06-01
2016,6,Virgin Australia,New Zealand,40320.0,17.6,0.0,Outbound,201606,2016-06-01
2016,6,Virgin Australia,Papua New Guinea,2455.0,0.0,0.0,Inbound,201606,2016-06-01
2016,6,Virgin Australia,Papua New Guinea,2719.0,31.8,0.0,Outbound,201606,2016-06-01
2016,6,Virgin Australia,Solomon Islands,676.0,0.0,0.0,Inbound,201606,2016-06-01
2016,6,Virgin Australia,Solomon Islands,960.0,7.6,0.0,Outbound,201606,2016-06-01
2016,6,Virgin Australia,Thailand,1839.0,0.0,0.0,Inbound,201606,2016-06-01
2016,6,Virgin Australia,Thailand,2173.0,0.0,0.0,Outbound,201606,2016-06-01
2016,6,Virgin Australia,Tonga,725.0,1.6,0.0,Inbound,201606,2016-06-01
2016,6,Virgin Australia,Tonga,1131.0,3.1,0.0,Outbound,201606,2016-06-01
2016,6,Virgin Australia,USA,16575.0,742.6,0.0,Inbound,201606,2016-06-01
2016,6,Virgin Australia,USA,19430.0,530.9,0.0,Outbound,201606,2016-06-01
2016,6,Virgin Australia,United Arab Emirates,2324.0,107.2,0.0,Inbound,201606,2016-06-01
2016,6,Virgin Australia,United Arab Emirates,4501.0,120.4,0.0,Outbound,201606,2016-06-01
2016,6,Virgin Australia,Vanuatu,1278.0,4.9,0.0,Inbound,201606,2016-06-01
2016,6,Virgin Australia,Vanuatu,1708.0,12.9,0.0,Outbound,201606,2016-06-01
2016,6,Virgin Samoa,Western Samoa,1572.0,1.1,0.0,Inbound,201606,2016-06-01
2016,6,Virgin Samoa,Western Samoa,1732.0,2.2,0.0,Outbound,201606,2016-06-01
2016,7,Air Caledonie International,New Caledonia,4255.0,9.3,0.5,Inbound,201607,2016-07-01
2016,7,Air Caledonie International,New Caledonia,4181.0,92.4,8.8,Outbound,201607,2016-07-01
2016,7,Air Canada,Canada,7758.0,342.8,8.2,Inbound,201607,2016-07-01
2016,7,Air Canada,Canada,7168.0,57.0,9.7,Outbound,201607,2016-07-01
2016,7,Air China,China,14453.0,326.0,25.7,Inbound,201607,2016-07-01
2016,7,Air China,China,9880.0,337.8,37.5,Outbound,201607,2016-07-01
2016,7,Air India,India,7521.0,82.2,5.5,Inbound,201607,2016-07-01
2016,7,Air India,India,5232.0,33.8,0.0,Outbound,201607,2016-07-01
2016,7,Air Mauritius,Mauritius,2939.0,45.0,0.4,Inbound,201607,2016-07-01
2016,7,Air Mauritius,Mauritius,2656.0,15.6,0.0,Outbound,201607,2016-07-01
2016,7,Air New Zealand,Cook Islands,636.0,0.0,0.0,Inbound,201607,2016-07-01
2016,7,Air New Zealand,Cook Islands,889.0,17.8,0.0,Outbound,201607,2016-07-01
2016,7,Air New Zealand,New Zealand,110003.0,2723.5,250.3,Inbound,201607,2016-07-01
2016,7,Air New Zealand,New Zealand,105595.0,2088.1,0.3,Outbound,201607,2016-07-01
2016,7,Air Niugini,Papua New Guinea,11199.0,39.6,0.0,Inbound,201607,2016-07-01
2016,7,Air Niugini,Papua New Guinea,9544.0,284.1,0.0,Outbound,201607,2016-07-01
2016,7,Air Vanuatu,Vanuatu,4987.0,3.9,3.3,Inbound,201607,2016-07-01
2016,7,Air Vanuatu,Vanuatu,4068.0,36.8,3.4,Outbound,201607,2016-07-01
2016,7,AirAsia X,Malaysia,54498.0,710.3,0.0,Inbound,201607,2016-07-01
2016,7,AirAsia X,Malaysia,41993.0,289.1,0.0,Outbound,201607,2016-07-01
2016,7,Asiana Airlines,Korea,4746.0,133.9,21.3,Inbound,201607,2016-07-01
2016,7,Asiana Airlines,Korea,5349.0,122.0,0.0,Outbound,201607,2016-07-01
2016,7,British Airways,Singapore,2972.0,25.5,0.0,Inbound,201607,2016-07-01
2016,7,British Airways,Singapore,2884.0,94.0,0.1,Outbound,201607,2016-07-01
2016,7,British Airways,UK,6021.0,384.3,14.6,Inbound,201607,2016-07-01
2016,7,British Airways,UK,5172.0,94.9,1.3,Outbound,201607,2016-07-01
2016,7,Cathay Pacific Airways,Hong Kong (SAR),77724.0,3219.4,80.1,Inbound,201607,2016-07-01
2016,7,Cathay Pacific Airways,Hong Kong (SAR),68735.0,2294.1,22.7,Outbound,201607,2016-07-01
2016,7,Cebu Pacific Air,Philippines,7620.0,102.0,0.0,Inbound,201607,2016-07-01
2016,7,Cebu Pacific Air,Philippines,6035.0,33.5,0.0,Outbound,201607,2016-07-01
2016,7,China Airlines,New Zealand,5083.0,98.7,0.6,Inbound,201607,2016-07-01
2016,7,China Airlines,New Zealand,5212.0,189.0,0.0,Outbound,201607,2016-07-01
2016,7,China Airlines,Taiwan,6833.0,150.8,28.0,Inbound,201607,2016-07-01
2016,7,China Airlines,Taiwan,6035.0,149.9,4.0,Outbound,201607,2016-07-01
2016,7,China Eastern Airlines,China,16482.0,516.3,10.2,Inbound,201607,2016-07-01
2016,7,China Eastern Airlines,China,12361.0,409.9,0.0,Outbound,201607,2016-07-01
2016,7,China Southern Airlines,China,36529.0,1002.8,123.4,Inbound,201607,2016-07-01
2016,7,China Southern Airlines,China,28298.0,1281.8,38.1,Outbound,201607,2016-07-01
2016,7,Delta Air Lines,USA,8113.0,310.9,91.1,Inbound,201607,2016-07-01
2016,7,Delta Air Lines,USA,8537.0,260.2,0.0,Outbound,201607,2016-07-01
2016,7,Emirates,Hong Kong (SAR),,413.0,0.0,Outbound,201607,2016-07-01
2016,7,Emirates,Malaysia,1919.0,0.0,0.0,Inbound,201607,2016-07-01
2016,7,Emirates,Malaysia,2342.0,12.1,0.0,Outbound,201607,2016-07-01
2016,7,Emirates,New Zealand,30908.0,1041.7,0.0,Inbound,201607,2016-07-01
2016,7,Emirates,New Zealand,29616.0,574.5,0.5,Outbound,201607,2016-07-01
2016,7,Emirates,Singapore,7268.0,85.5,1.8,Inbound,201607,2016-07-01
2016,7,Emirates,Singapore,5761.0,363.2,0.0,Outbound,201607,2016-07-01
2016,7,Emirates,Thailand,2105.0,2.0,0.0,Inbound,201607,2016-07-01
2016,7,Emirates,Thailand,2292.0,2.3,0.0,Outbound,201607,2016-07-01
2016,7,Emirates,United Arab Emirates,117328.0,3751.9,99.9,Inbound,201607,2016-07-01
2016,7,Emirates,United Arab Emirates,98140.0,3408.8,37.1,Outbound,201607,2016-07-01
2016,7,Etihad Airways,United Arab Emirates,45552.0,806.5,34.0,Inbound,201607,2016-07-01
2016,7,Etihad Airways,United Arab Emirates,42281.0,879.6,3.4,Outbound,201607,2016-07-01
2016,7,Eva Air,Taiwan,2116.0,84.2,3.0,Inbound,201607,2016-07-01
2016,7,Eva Air,Taiwan,1766.0,63.7,0.0,Outbound,201607,2016-07-01
2016,7,Federal Express Corporation,China,,757.3,0.0,Outbound,201607,2016-07-01
2016,7,Federal Express Corporation,USA,,553.4,16.8,Inbound,201607,2016-07-01
2016,7,Fiji Airways,Fiji,22828.0,402.3,0.0,Inbound,201607,2016-07-01
2016,7,Fiji Airways,Fiji,22666.0,286.7,9.0,Outbound,201607,2016-07-01
2016,7,Garuda Indonesia,Indonesia,31573.0,467.2,188.4,Inbound,201607,2016-07-01
2016,7,Garuda Indonesia,Indonesia,31359.0,219.2,0.0,Outbound,201607,2016-07-01
2016,7,Hawaiian Airlines,USA,11359.0,233.0,0.0,Inbound,201607,2016-07-01
2016,7,Hawaiian Airlines,USA,9715.0,187.8,0.0,Outbound,201607,2016-07-01
2016,7,Indonesia AirAsia,Indonesia,17282.0,0.0,0.0,Inbound,201607,2016-07-01
2016,7,Indonesia AirAsia,Indonesia,17927.0,0.0,0.0,Outbound,201607,2016-07-01
2016,7,Indonesia AirAsia Extra,Indonesia,7063.0,31.3,0.0,Inbound,201607,2016-07-01
2016,7,Indonesia AirAsia Extra,Indonesia,6008.0,0.0,0.0,Outbound,201607,2016-07-01
2016,7,Japan Airlines,Japan,7368.0,295.3,160.3,Inbound,201607,2016-07-01
2016,7,Japan Airlines,Japan,5630.0,462.9,0.4,Outbound,201607,2016-07-01
2016,7,Jetstar,Fiji,5338.0,6.4,0.0,Inbound,201607,2016-07-01
2016,7,Jetstar,Fiji,4882.0,1.0,0.0,Outbound,201607,2016-07-01
2016,7,Jetstar,Indonesia,43413.0,196.2,0.0,Inbound,201607,2016-07-01
2016,7,Jetstar,Indonesia,39879.0,7.0,3.6,Outbound,201607,2016-07-01
2016,7,Jetstar,Japan,27346.0,360.9,21.1,Inbound,201607,2016-07-01
2016,7,Jetstar,Japan,18005.0,194.3,16.2,Outbound,201607,2016-07-01
2016,7,Jetstar,New Zealand,41113.0,8.4,0.0,Inbound,201607,2016-07-01
2016,7,Jetstar,New Zealand,38287.0,23.5,16.2,Outbound,201607,2016-07-01
2016,7,Jetstar,Singapore,6303.0,144.4,10.5,Inbound,201607,2016-07-01
2016,7,Jetstar,Singapore,5510.0,185.5,0.0,Outbound,201607,2016-07-01
2016,7,Jetstar,Thailand,12808.0,250.5,9.9,Inbound,201607,2016-07-01
2016,7,Jetstar,Thailand,11896.0,75.5,2.1,Outbound,201607,2016-07-01
2016,7,Jetstar,USA,13277.0,167.1,12.3,Inbound,201607,2016-07-01
2016,7,Jetstar,USA,11308.0,123.7,0.7,Outbound,201607,2016-07-01
2016,7,Jetstar Asia,Singapore,13806.0,16.9,0.0,Inbound,201607,2016-07-01
2016,7,Jetstar Asia,Singapore,12137.0,2.8,0.0,Outbound,201607,2016-07-01
2016,7,Korean Air,Korea,12312.0,139.7,78.2,Inbound,201607,2016-07-01
2016,7,Korean Air,Korea,8407.0,309.1,4.1,Outbound,201607,2016-07-01
2016,7,LAN Airlines,Chile,3021.0,130.3,0.6,Inbound,201607,2016-07-01
2016,7,LAN Airlines,Chile,2901.0,98.4,1.2,Outbound,201607,2016-07-01
2016,7,LAN Airlines,New Zealand,3342.0,30.5,0.0,Inbound,201607,2016-07-01
2016,7,LAN Airlines,New Zealand,3406.0,86.6,0.4,Outbound,201607,2016-07-01
2016,7,Malaysia Airlines,Malaysia,78949.0,3317.1,34.6,Inbound,201607,2016-07-01
2016,7,Malaysia Airlines,Malaysia,56428.0,1806.6,0.0,Outbound,201607,2016-07-01
2016,7,Nauru Airlines,Nauru,674.0,4.4,0.2,Inbound,201607,2016-07-01
2016,7,Nauru Airlines,Nauru,724.0,99.1,0.8,Outbound,201607,2016-07-01
2016,7,Pacific Air Express,Papua New Guinea,,6.6,0.0,Inbound,201607,2016-07-01
2016,7,Pacific Air Express,Papua New Guinea,,116.3,0.0,Outbound,201607,2016-07-01
2016,7,Pacific Air Express,Solomon Islands,,0.9,0.0,Inbound,201607,2016-07-01
2016,7,Pacific Air Express,Solomon Islands,,46.2,0.0,Outbound,201607,2016-07-01
2016,7,Philippine Airlines,Philippines,12383.0,236.9,0.4,Inbound,201607,2016-07-01
2016,7,Philippine Airlines,Philippines,6498.0,207.0,0.0,Outbound,201607,2016-07-01
2016,7,Polar Air Cargo,China,,4.7,0.0,Outbound,201607,2016-07-01
2016,7,Polar Air Cargo,Hong Kong (SAR),,8.2,0.0,Outbound,201607,2016-07-01
2016,7,Polar Air Cargo,Japan,,541.3,0.0,Inbound,201607,2016-07-01
2016,7,Polar Air Cargo,Japan,,11.9,0.0,Outbound,201607,2016-07-01
2016,7,Polar Air Cargo,USA,,281.4,0.0,Inbound,201607,2016-07-01
2016,7,Qantas Airways,Canada,2235.0,15.9,0.0,Inbound,201607,2016-07-01
2016,7,Qantas Airways,Canada,2405.0,2.2,0.0,Outbound,201607,2016-07-01
2016,7,Qantas Airways,Chile,5701.0,14.7,0.0,Inbound,201607,2016-07-01
2016,7,Qantas Airways,Chile,4965.0,10.5,2.6,Outbound,201607,2016-07-01
2016,7,Qantas Airways,China,8493.0,504.8,25.0,Inbound,201607,2016-07-01
2016,7,Qantas Airways,China,5408.0,318.9,56.2,Outbound,201607,2016-07-01
2016,7,Qantas Airways,Hong Kong (SAR),28212.0,997.1,6.4,Inbound,201607,2016-07-01
2016,7,Qantas Airways,Hong Kong (SAR),20699.0,783.3,33.1,Outbound,201607,2016-07-01
2016,7,Qantas Airways,Indonesia,4251.0,89.5,1.3,Inbound,201607,2016-07-01
2016,7,Qantas Airways,Indonesia,3633.0,64.8,1.4,Outbound,201607,2016-07-01
2016,7,Qantas Airways,Japan,10192.0,85.2,32.4,Inbound,201607,2016-07-01
2016,7,Qantas Airways,Japan,8536.0,78.0,36.0,Outbound,201607,2016-07-01
2016,7,Qantas Airways,Macau,,7.0,0.0,Outbound,201607,2016-07-01
2016,7,Qantas Airways,New Caledonia,1845.0,3.0,0.3,Inbound,201607,2016-07-01
2016,7,Qantas Airways,New Caledonia,1459.0,5.4,1.8,Outbound,201607,2016-07-01
2016,7,Qantas Airways,New Zealand,48110.0,550.6,0.6,Inbound,201607,2016-07-01
2016,7,Qantas Airways,New Zealand,49789.0,713.1,147.8,Outbound,201607,2016-07-01
