Year,Month,Airline_Name,Country,Direction,Passengers,Freight_tonnes,Mail_tonnes,Is_Total_AllServices
2009,1,<NA>,<NA>,Outbound,19116.0,117.4,6.0,False
2009,1,<NA>,<NA>,Outbound,16873.0,20.4,0.0,False
2009,1,<NA>,<NA>,Outbound,10829.0,4.6,11.4,False
2009,1,<NA>,<NA>,Outbound,6192.0,70.1,1.0,False
2009,1,<NA>,<NA>,Outbound,4149.0,52.9,0.4,False
2009,1,<NA>,<NA>,Outbound,2846.0,0.2,0.0,False
2009,1,<NA>,<NA>,Outbound,14281.0,430.9,16.0,False
2009,1,<NA>,<NA>,Outbound,2477.0,44.0,3.6,False
2009,1,<NA>,<NA>,Outbound,3140.0,50.6,0.0,False
2009,1,<NA>,<NA>,Outbound,33459.0,1550.7,0.0,False
2009,1,<NA>,<NA>,Outbound,391.0,12.6,0.0,False
2009,1,<NA>,<NA>,Outbound,389.0,0.0,0.0,False
2009,1,<NA>,<NA>,Outbound,698.0,0.0,0.0,False
2009,1,<NA>,<NA>,Outbound,,38.5,0.0,False
2009,1,<NA>,<NA>,Outbound,5500.0,32.1,0.0,False
2009,1,<NA>,<NA>,Outbound,2668.0,6.3,0.8,False
2009,1,<NA>,<NA>,Outbound,7297.0,169.3,9.2,False
2009,1,<NA>,<NA>,Outbound,,,,False
2009,1,<NA>,<NA>,Outbound,4593.0,18.7,49.1,False
2009,1,<NA>,<NA>,Outbound,25314.0,1326.6,63.0,False
2009,1,<NA>,<NA>,Outbound,1788.0,10.4,5.0,False
2009,1,<NA>,<NA>,Outbound,3078.0,85.5,3.2,False
2009,1,<NA>,<NA>,Outbound,10373.0,84.0,75.2,False
2009,1,<NA>,<NA>,Outbound,2415.0,9.5,2.5,False
2009,1,<NA>,<NA>,Outbound,55872.0,1078.3,145.2,False
2009,1,<NA>,<NA>,Outbound,2909.0,57.0,2.1,False
2009,1,<NA>,<NA>,Outbound,39136.0,1831.1,153.1,False
2009,1,<NA>,<NA>,Outbound,6970.0,33.4,9.5,False
2009,1,<NA>,<NA>,Outbound,3336.0,136.7,15.3,False
2009,1,<NA>,<NA>,Outbound,18843.0,67.1,147.3,False
2009,1,<NA>,<NA>,Outbound,,0.0,0.0,False
2009,1,<NA>,<NA>,Outbound,40914.0,384.0,172.3,False
2009,1,<NA>,<NA>,Outbound,6045.0,122.6,0.0,False
2009,1,<NA>,<NA>,Outbound,1589.0,36.9,0.0,False
2009,1,<NA>,<NA>,Outbound,,233.7,0.0,False
2009,1,<NA>,<NA>,Outbound,111712.0,5125.6,0.7,False
2009,1,<NA>,<NA>,Outbound,305.0,0.0,0.0,False
2009,1,<NA>,<NA>,Outbound,335.0,4.6,0.0,False
2009,1,<NA>,<NA>,Outbound,5675.0,85.1,1.6,False
2009,1,<NA>,<NA>,Outbound,,206.7,0.0,False
2009,1,<NA>,<NA>,Outbound,35166.0,1717.2,3.3,False
2009,1,<NA>,<NA>,Outbound,3969.0,0.0,0.0,False
