Australian_City,Foreign_City,Metric,Direction,Year,Value,Is_Total_Row
Brisbane,Taipei,Passengers,Inbound,2025,7644.0,False
Brisbane,Taipei,Passengers,Outbound,2024,6850.0,False
Brisbane,Taipei,Passengers,Outbound,2025,8045.0,False
Brisbane,Tokyo,Freight_tonnes,Inbound,2024,289.4,False
Brisbane,Tokyo,Freight_tonnes,Inbound,2025,433.8,False
Brisbane,Tokyo,Freight_tonnes,Outbound,2024,69.2,False
Brisbane,Tokyo,Freight_tonnes,Outbound,2025,78.1,False
Brisbane,Tokyo,Passengers,Inbound,2024,12754.0,False
Brisbane,Tokyo,Passengers,Inbound,2025,15380.0,False
Brisbane,Tokyo,Passengers,Outbound,2024,12321.0,False
Brisbane,Tokyo,Passengers,Outbound,2025,14314.0,False
Brisbane,Vancouver,Freight_tonnes,Inbound,2024,182.2,False
Brisbane,Vancouver,Freight_tonnes,Inbound,2025,93.0,False
Brisbane,Vancouver,Freight_tonnes,Outbound,2024,198.6,False
Brisbane,Vancouver,Freight_tonnes,Outbound,2025,161.0,False
Brisbane,Vancouver,Passengers,Inbound,2024,5270.0,False
Brisbane,Vancouver,Passengers,Inbound,2025,4928.0,False
Brisbane,Vancouver,Passengers,Outbound,2024,6964.0,False
Brisbane,Vancouver,Passengers,Outbound,2025,5582.0,False
Brisbane,Wellington,Freight_tonnes,Inbound,2024,1.8,False
Brisbane,Wellington,Freight_tonnes,Inbound,2025,0.8,False
Brisbane,Wellington,Freight_tonnes,Outbound,2024,1.0,False
Brisbane,Wellington,Freight_tonnes,Outbound,2025,1.8,False
Brisbane,Wellington,Passengers,Inbound,2024,6996.0,False
Brisbane,Wellington,Passengers,Inbound,2025,7095.0,False
Brisbane,Wellington,Passengers,Outbound,2024,6248.0,False
Brisbane,Wellington,Passengers,Outbound,2025,6833.0,False
Broome,Singapore,Freight_tonnes,Inbound,2024,0.0,False
Broome,Singapore,Freight_tonnes,Inbound,2025,0.0,False
Broome,Singapore,Freight_tonnes,Outbound,2024,0.0,False
Broome,Singapore,Freight_tonnes,Outbound,2025,0.0,False
Broome,Singapore,Passengers,Inbound,2024,0.0,False
Broome,Singapore,Passengers,Inbound,2025,623.0,False
Broome,Singapore,Passengers,Outbound,2024,0.0,False
Broome,Singapore,Passengers,Outbound,2025,665.0,False
Broome,Total,Freight_tonnes,Inbound,2024,0.0,True
Broome,Total,Freight_tonnes,Inbound,2025,0.0,True
Broome,Total,Freight_tonnes,Outbound,2024,0.0,True
Broome,Total,Freight_tonnes,Outbound,2025,0.0,True
Broome,Total,Passengers,Inbound,2024,0.0,True
Broome,Total,Passengers,Inbound,2025,623.0,True
Broome,Total,Passengers,Outbound,2024,0.0,True
Broome,Total,Passengers,Outbound,2025,665.0,True
Cairns,Auckland,Freight_tonnes,Inbound,2024,0.0,False
Cairns,Auckland,Freight_tonnes,Inbound,2025,0.3,False
Cairns,Auckland,Freight_tonnes,Outbound,2024,0.1,False
Cairns,Auckland,Freight_tonnes,Outbound,2025,0.0,False
Cairns,Auckland,Passengers,Inbound,2024,1136.0,False
Cairns,Auckland,Passengers,Inbound,2025,1399.0,False
Cairns,Auckland,Passengers,Outbound,2024,1110.0,False
Cairns,Auckland,Passengers,Outbound,2025,1356.0,False
Cairns,Christchurch,Freight_tonnes,Inbound,2024,0.0,False
Cairns,Christchurch,Freight_tonnes,Inbound,2025,0.0,False
Cairns,Christchurch,Freight_tonnes,Outbound,2024,0.0,False
Cairns,Christchurch,Freight_tonnes,Outbound,2025,0.0,False
Cairns,Christchurch,Passengers,Inbound,2024,0.0,False
Cairns,Christchurch,Passengers,Inbound,2025,1250.0,False
Cairns,Christchurch,Passengers,Outbound,2024,0.0,False
Cairns,Christchurch,Passengers,Outbound,2025,1072.0,False
Cairns,Denpasar,Freight_tonnes,Inbound,2024,0.0,False
Cairns,Denpasar,Freight_tonnes,Inbound,2025,0.0,False
Cairns,Denpasar,Freight_tonnes,Outbound,2024,0.0,False
Cairns,Denpasar,Freight_tonnes,Outbound,2025,0.0,False
Cairns,Denpasar,Passengers,Inbound,2024,2718.0,False
Cairns,Denpasar,Passengers,Inbound,2025,4051.0,False
Cairns,Denpasar,Passengers,Outbound,2024,3031.0,False
Cairns,Denpasar,Passengers,Outbound,2025,5044.0,False
Cairns,Nadi,Freight_tonnes,Inbound,2024,0.0,False
Cairns,Nadi,Freight_tonnes,Inbound,2025,0.1,False
Cairns,Nadi,Freight_tonnes,Outbound,2024,0.0,False
Cairns,Nadi,Freight_tonnes,Outbound,2025,0.0,False
Cairns,Nadi,Passengers,Inbound,2024,0.0,False
Cairns,Nadi,Passengers,Inbound,2025,993.0,False
Cairns,Nadi,Passengers,Outbound,2024,0.0,False
Cairns,Nadi,Passengers,Outbound,2025,962.0,False
Cairns,Osaka,Freight_tonnes,Inbound,2024,3.2,False
Cairns,Osaka,Freight_tonnes,Inbound,2025,18.5,False
Cairns,Osaka,Freight_tonnes,Outbound,2024,1.0,False
Cairns,Osaka,Freight_tonnes,Outbound,2025,0.6,False
Cairns,Osaka,Passengers,Inbound,2024,3558.0,False
Cairns,Osaka,Passengers,Inbound,2025,5226.0,False
Cairns,Osaka,Passengers,Outbound,2024,3891.0,False
Cairns,Osaka,Passengers,Outbound,2025,4832.0,False
Cairns,Port Moresby,Freight_tonnes,Inbound,2024,0.6,False
Cairns,Port Moresby,Freight_tonnes,Inbound,2025,0.1,False
Cairns,Port Moresby,Freight_tonnes,Outbound,2024,1.8,False
Cairns,Port Moresby,Freight_tonnes,Outbound,2025,0.6,False
Cairns,Port Moresby,Passengers,Inbound,2024,1467.0,False
Cairns,Port Moresby,Passengers,Inbound,2025,1638.0,False
Cairns,Port Moresby,Passengers,Outbound,2024,1316.0,False
Cairns,Port Moresby,Passengers,Outbound,2025,1476.0,False
Cairns,Singapore,Freight_tonnes,Inbound,2024,7.2,False
Cairns,Singapore,Freight_tonnes,Inbound,2025,3.7,False
Cairns,Singapore,Freight_tonnes,Outbound,2024,172.7,False
Cairns,Singapore,Freight_tonnes,Outbound,2025,185.6,False
Cairns,Singapore,Passengers,Inbound,2024,3424.0,False
Cairns,Singapore,Passengers,Inbound,2025,3481.0,False
Cairns,Singapore,Passengers,Outbound,2024,4424.0,False
Cairns,Singapore,Passengers,Outbound,2025,4354.0,False
Cairns,Tokyo,Freight_tonnes,Inbound,2024,25.7,False
Cairns,Tokyo,Freight_tonnes,Inbound,2025,27.2,False
Cairns,Tokyo,Freight_tonnes,Outbound,2024,5.6,False
Cairns,Tokyo,Freight_tonnes,Outbound,2025,2.2,False
Cairns,Tokyo,Passengers,Inbound,2024,8140.0,False
Cairns,Tokyo,Passengers,Inbound,2025,7151.0,False
Cairns,Tokyo,Passengers,Outbound,2024,9814.0,False
Cairns,Tokyo,Passengers,Outbound,2025,7200.0,False
Canberra,Nadi,Freight_tonnes,Inbound,2024,0.6,False
Canberra,Nadi,Freight_tonnes,Inbound,2025,0.0,False
Canberra,Nadi,Freight_tonnes,Outbound,2024,0.0,False
Canberra,Nadi,Freight_tonnes,Outbound,2025,0.1,False
Canberra,Nadi,Passengers,Inbound,2024,1048.0,False
Canberra,Nadi,Passengers,Inbound,2025,1337.0,False
Canberra,Nadi,Passengers,Outbound,2024,1085.0,False
Canberra,Nadi,Passengers,Outbound,2025,1280.0,False
Darwin,Denpasar,Freight_tonnes,Inbound,2024,0.0,False
Darwin,Denpasar,Freight_tonnes,Inbound,2025,0.0,False
Darwin,Denpasar,Freight_tonnes,Outbound,2024,0.0,False
Darwin,Denpasar,Freight_tonnes,Outbound,2025,0.0,False
Darwin,Denpasar,Passengers,Inbound,2024,3639.0,False
Darwin,Denpasar,Passengers,Inbound,2025,4739.0,False
Darwin,Denpasar,Passengers,Outbound,2024,3498.0,False
Darwin,Denpasar,Passengers,Outbound,2025,4753.0,False
Darwin,Dili,Freight_tonnes,Inbound,2024,0.1,False
Darwin,Dili,Freight_tonnes,Inbound,2025,0.0,False
Darwin,Dili,Freight_tonnes,Outbound,2024,1.2,False
Darwin,Dili,Freight_tonnes,Outbound,2025,0.4,False
Darwin,Dili,Passengers,Inbound,2024,1187.0,False
Darwin,Dili,Passengers,Inbound,2025,1291.0,False
Darwin,Dili,Passengers,Outbound,2024,1155.0,False
Darwin,Dili,Passengers,Outbound,2025,1372.0,False
Darwin,Singapore,Freight_tonnes,Inbound,2024,19.3,False
Darwin,Singapore,Freight_tonnes,Inbound,2025,20.2,False
Darwin,Singapore,Freight_tonnes,Outbound,2024,3.9,False
Darwin,Singapore,Freight_tonnes,Outbound,2025,5.4,False
Darwin,Singapore,Passengers,Inbound,2024,4016.0,False
Darwin,Singapore,Passengers,Inbound,2025,5140.0,False
Darwin,Singapore,Passengers,Outbound,2024,4194.0,False
Darwin,Singapore,Passengers,Outbound,2025,5065.0,False
Gold Coast,Auckland,Freight_tonnes,Inbound,2024,1.7,False
Gold Coast,Auckland,Freight_tonnes,Inbound,2025,1.9,False
Gold Coast,Auckland,Freight_tonnes,Outbound,2024,0.5,False
Gold Coast,Auckland,Freight_tonnes,Outbound,2025,0.9,False
Gold Coast,Auckland,Passengers,Inbound,2024,12583.0,False
Gold Coast,Auckland,Passengers,Inbound,2025,12619.0,False
Gold Coast,Auckland,Passengers,Outbound,2024,12600.0,False
Gold Coast,Auckland,Passengers,Outbound,2025,12291.0,False
Gold Coast,Christchurch,Freight_tonnes,Inbound,2024,0.8,False
Gold Coast,Christchurch,Freight_tonnes,Inbound,2025,0.1,False
Gold Coast,Christchurch,Freight_tonnes,Outbound,2024,0.2,False
Gold Coast,Christchurch,Freight_tonnes,Outbound,2025,0.2,False
Gold Coast,Christchurch,Passengers,Inbound,2024,3306.0,False
Gold Coast,Christchurch,Passengers,Inbound,2025,3739.0,False
Gold Coast,Christchurch,Passengers,Outbound,2024,2990.0,False
Gold Coast,Christchurch,Passengers,Outbound,2025,3163.0,False
Gold Coast,Denpasar,Freight_tonnes,Inbound,2024,0.0,False
Gold Coast,Denpasar,Freight_tonnes,Inbound,2025,0.0,False
Gold Coast,Denpasar,Freight_tonnes,Outbound,2024,0.0,False
Gold Coast,Denpasar,Freight_tonnes,Outbound,2025,0.0,False
Gold Coast,Denpasar,Passengers,Inbound,2024,2720.0,False
Gold Coast,Denpasar,Passengers,Inbound,2025,2893.0,False
Gold Coast,Denpasar,Passengers,Outbound,2024,2602.0,False
Gold Coast,Denpasar,Passengers,Outbound,2025,2434.0,False
Gold Coast,Queenstown,Freight_tonnes,Inbound,2024,0.0,False
Gold Coast,Queenstown,Freight_tonnes,Inbound,2025,0.0,False
Gold Coast,Queenstown,Freight_tonnes,Outbound,2024,0.0,False
Gold Coast,Queenstown,Freight_tonnes,Outbound,2025,0.0,False
Gold Coast,Queenstown,Passengers,Inbound,2024,1737.0,False
Gold Coast,Queenstown,Passengers,Inbound,2025,2125.0,False
Gold Coast,Queenstown,Passengers,Outbound,2024,1552.0,False
Gold Coast,Queenstown,Passengers,Outbound,2025,1997.0,False
Gold Coast,Wellington,Freight_tonnes,Inbound,2024,0.0,False
Gold Coast,Wellington,Freight_tonnes,Inbound,2025,0.0,False
Gold Coast,Wellington,Freight_tonnes,Outbound,2024,0.0,False
Gold Coast,Wellington,Freight_tonnes,Outbound,2025,0.0,False
Gold Coast,Wellington,Passengers,Inbound,2024,2355.0,False
Gold Coast,Wellington,Passengers,Inbound,2025,2260.0,False
Gold Coast,Wellington,Passengers,Outbound,2024,2189.0,False
Gold Coast,Wellington,Passengers,Outbound,2025,2155.0,False
Melbourne,Abu Dhabi,Freight_tonnes,Inbound,2024,322.9,False
Melbourne,Abu Dhabi,Freight_tonnes,Inbound,2025,178.8,False
Melbourne,Abu Dhabi,Freight_tonnes,Outbound,2024,299.9,False
Melbourne,Abu Dhabi,Freight_tonnes,Outbound,2025,319.7,False
Melbourne,Abu Dhabi,Passengers,Inbound,2024,5843.0,False
Melbourne,Abu Dhabi,Passengers,Inbound,2025,7508.0,False
Melbourne,Abu Dhabi,Passengers,Outbound,2024,8964.0,False
Melbourne,Abu Dhabi,Passengers,Outbound,2025,8792.0,False
Melbourne,Auckland,Freight_tonnes,Inbound,2024,1230.4,False
Melbourne,Auckland,Freight_tonnes,Inbound,2025,1030.5,False
Melbourne,Auckland,Freight_tonnes,Outbound,2024,1476.9,False
Melbourne,Auckland,Freight_tonnes,Outbound,2025,1247.9,False
Melbourne,Auckland,Passengers,Inbound,2024,36649.0,False
Melbourne,Auckland,Passengers,Inbound,2025,38437.0,False
Melbourne,Auckland,Passengers,Outbound,2024,35924.0,False
Melbourne,Auckland,Passengers,Outbound,2025,36511.0,False
Melbourne,Bandar Seri Begawan,Freight_tonnes,Inbound,2024,101.3,False
Melbourne,Bandar Seri Begawan,Freight_tonnes,Inbound,2025,148.1,False
Melbourne,Bandar Seri Begawan,Freight_tonnes,Outbound,2024,215.2,False
Melbourne,Bandar Seri Begawan,Freight_tonnes,Outbound,2025,241.9,False
Melbourne,Bandar Seri Begawan,Passengers,Inbound,2024,1807.0,False
Melbourne,Bandar Seri Begawan,Passengers,Inbound,2025,2726.0,False
Melbourne,Bandar Seri Begawan,Passengers,Outbound,2024,2233.0,False
Melbourne,Bandar Seri Begawan,Passengers,Outbound,2025,2691.0,False
Melbourne,Bangkok,Freight_tonnes,Inbound,2024,747.2,False
Melbourne,Bangkok,Freight_tonnes,Inbound,2025,833.2,False
Melbourne,Bangkok,Freight_tonnes,Outbound,2024,384.9,False
Melbourne,Bangkok,Freight_tonnes,Outbound,2025,436.1,False
Melbourne,Bangkok,Passengers,Inbound,2024,15048.0,False
Melbourne,Bangkok,Passengers,Inbound,2025,18156.0,False
Melbourne,Bangkok,Passengers,Outbound,2024,15019.0,False
Melbourne,Bangkok,Passengers,Outbound,2025,17508.0,False
Melbourne,Beijing,Freight_tonnes,Inbound,2024,240.9,False
Melbourne,Beijing,Freight_tonnes,Inbound,2025,14.2,False
Melbourne,Beijing,Freight_tonnes,Outbound,2024,119.5,False
Melbourne,Beijing,Freight_tonnes,Outbound,2025,31.9,False
Melbourne,Beijing,Passengers,Inbound,2024,4309.0,False
Melbourne,Beijing,Passengers,Inbound,2025,2891.0,False
Melbourne,Beijing,Passengers,Outbound,2024,5006.0,False
Melbourne,Beijing,Passengers,Outbound,2025,3390.0,False
Melbourne,Bombay,Freight_tonnes,Inbound,2024,22.8,False
Melbourne,Bombay,Freight_tonnes,Inbound,2025,0.0,False
Melbourne,Bombay,Freight_tonnes,Outbound,2024,15.7,False
Melbourne,Bombay,Freight_tonnes,Outbound,2025,0.0,False
Melbourne,Bombay,Passengers,Inbound,2024,2968.0,False
Melbourne,Bombay,Passengers,Inbound,2025,0.0,False
Melbourne,Bombay,Passengers,Outbound,2024,3254.0,False
Melbourne,Bombay,Passengers,Outbound,2025,0.0,False
Melbourne,Chengdu,Freight_tonnes,Inbound,2024,121.8,False
Melbourne,Chengdu,Freight_tonnes,Inbound,2025,106.8,False
Melbourne,Chengdu,Freight_tonnes,Outbound,2024,64.6,False
Melbourne,Chengdu,Freight_tonnes,Outbound,2025,70.0,False
Melbourne,Chengdu,Passengers,Inbound,2024,2808.0,False
Melbourne,Chengdu,Passengers,Inbound,2025,3681.0,False
Melbourne,Chengdu,Passengers,Outbound,2024,3495.0,False
Melbourne,Chengdu,Passengers,Outbound,2025,4308.0,False
Melbourne,Chicago,Freight_tonnes,Inbound,2024,119.0,False
Melbourne,Chicago,Freight_tonnes,Inbound,2025,59.0,False
Melbourne,Chicago,Freight_tonnes,Outbound,2024,0.0,False
Melbourne,Chicago,Freight_tonnes,Outbound,2025,0.0,False
Melbourne,Chicago,Passengers,Inbound,2024,0.0,False
Melbourne,Chicago,Passengers,Inbound,2025,0.0,False
Melbourne,Chicago,Passengers,Outbound,2024,0.0,False
Melbourne,Chicago,Passengers,Outbound,2025,0.0,False
Melbourne,Christchurch,Freight_tonnes,Inbound,2024,20.7,False
Melbourne,Christchurch,Freight_tonnes,Inbound,2025,32.6,False
Melbourne,Christchurch,Freight_tonnes,Outbound,2024,6.1,False
Melbourne,Christchurch,Freight_tonnes,Outbound,2025,8.8,False
Melbourne,Christchurch,Passengers,Inbound,2024,10477.0,False
Melbourne,Christchurch,Passengers,Inbound,2025,13061.0,False
Melbourne,Christchurch,Passengers,Outbound,2024,9962.0,False
Melbourne,Christchurch,Passengers,Outbound,2025,10729.0,False
Melbourne,Colombo,Freight_tonnes,Inbound,2024,245.4,False
Melbourne,Colombo,Freight_tonnes,Inbound,2025,217.1,False
Melbourne,Colombo,Freight_tonnes,Outbound,2024,190.5,False
Melbourne,Colombo,Freight_tonnes,Outbound,2025,267.7,False
Melbourne,Colombo,Passengers,Inbound,2024,7716.0,False
Melbourne,Colombo,Passengers,Inbound,2025,8187.0,False
Melbourne,Colombo,Passengers,Outbound,2024,7040.0,False
Melbourne,Colombo,Passengers,Outbound,2025,7509.0,False
Melbourne,Dallas,Freight_tonnes,Inbound,2024,28.0,False
Melbourne,Dallas,Freight_tonnes,Inbound,2025,29.8,False
Melbourne,Dallas,Freight_tonnes,Outbound,2024,61.6,False
Melbourne,Dallas,Freight_tonnes,Outbound,2025,2.1,False
Melbourne,Dallas,Passengers,Inbound,2024,2104.0,False
Melbourne,Dallas,Passengers,Inbound,2025,2966.0,False
Melbourne,Dallas,Passengers,Outbound,2024,2665.0,False
Melbourne,Dallas,Passengers,Outbound,2025,3454.0,False
Melbourne,Denpasar,Freight_tonnes,Inbound,2024,162.4,False
Melbourne,Denpasar,Freight_tonnes,Inbound,2025,173.2,False
Melbourne,Denpasar,Freight_tonnes,Outbound,2024,316.9,False
Melbourne,Denpasar,Freight_tonnes,Outbound,2025,268.7,False
Melbourne,Denpasar,Passengers,Inbound,2024,40267.0,False
Melbourne,Denpasar,Passengers,Inbound,2025,48267.0,False
Melbourne,Denpasar,Passengers,Outbound,2024,43739.0,False
Melbourne,Denpasar,Passengers,Outbound,2025,48773.0,False
Melbourne,Doha,Freight_tonnes,Inbound,2024,591.2,False
Melbourne,Doha,Freight_tonnes,Inbound,2025,678.3,False
Melbourne,Doha,Freight_tonnes,Outbound,2024,836.4,False
Melbourne,Doha,Freight_tonnes,Outbound,2025,428.8,False
Melbourne,Doha,Passengers,Inbound,2024,13241.0,False
Melbourne,Doha,Passengers,Inbound,2025,14440.0,False
Melbourne,Doha,Passengers,Outbound,2024,19306.0,False
Melbourne,Doha,Passengers,Outbound,2025,20652.0,False
Melbourne,Dubai,Freight_tonnes,Inbound,2024,505.3,False
Melbourne,Dubai,Freight_tonnes,Inbound,2025,709.2,False
Melbourne,Dubai,Freight_tonnes,Outbound,2024,1121.7,False
Melbourne,Dubai,Freight_tonnes,Outbound,2025,1084.8,False
Melbourne,Dubai,Passengers,Inbound,2024,19355.0,False
Melbourne,Dubai,Passengers,Inbound,2025,22804.0,False
Melbourne,Dubai,Passengers,Outbound,2024,28645.0,False
Melbourne,Dubai,Passengers,Outbound,2025,32877.0,False
Melbourne,Guangzhou,Freight_tonnes,Inbound,2024,678.7,False
Melbourne,Guangzhou,Freight_tonnes,Inbound,2025,726.1,False
Melbourne,Guangzhou,Freight_tonnes,Outbound,2024,491.8,False
Melbourne,Guangzhou,Freight_tonnes,Outbound,2025,396.7,False
Melbourne,Guangzhou,Passengers,Inbound,2024,9756.0,False
Melbourne,Guangzhou,Passengers,Inbound,2025,10497.0,False
Melbourne,Guangzhou,Passengers,Outbound,2024,11193.0,False
Melbourne,Guangzhou,Passengers,Outbound,2025,11182.0,False
Melbourne,Haikou,Freight_tonnes,Inbound,2024,194.5,False
Melbourne,Haikou,Freight_tonnes,Inbound,2025,199.8,False
Melbourne,Haikou,Freight_tonnes,Outbound,2024,81.7,False
Melbourne,Haikou,Freight_tonnes,Outbound,2025,47.0,False
Melbourne,Haikou,Passengers,Inbound,2024,2201.0,False
Melbourne,Haikou,Passengers,Inbound,2025,2441.0,False
Melbourne,Haikou,Passengers,Outbound,2024,3322.0,False
Melbourne,Haikou,Passengers,Outbound,2025,3201.0,False
Melbourne,Hangzhou,Freight_tonnes,Inbound,2024,0.0,False
Melbourne,Hangzhou,Freight_tonnes,Inbound,2025,233.9,False
Melbourne,Hangzhou,Freight_tonnes,Outbound,2024,0.0,False
Melbourne,Hangzhou,Freight_tonnes,Outbound,2025,10.2,False
Melbourne,Hangzhou,Passengers,Inbound,2024,0.0,False
Melbourne,Hangzhou,Passengers,Inbound,2025,2683.0,False
Melbourne,Hangzhou,Passengers,Outbound,2024,0.0,False
Melbourne,Hangzhou,Passengers,Outbound,2025,2695.0,False
Melbourne,Hanoi,Freight_tonnes,Inbound,2024,69.1,False
Melbourne,Hanoi,Freight_tonnes,Inbound,2025,171.5,False
Melbourne,Hanoi,Freight_tonnes,Outbound,2024,78.7,False
Melbourne,Hanoi,Freight_tonnes,Outbound,2025,46.2,False
Melbourne,Hanoi,Passengers,Inbound,2024,1416.0,False
Melbourne,Hanoi,Passengers,Inbound,2025,3619.0,False
Melbourne,Hanoi,Passengers,Outbound,2024,2445.0,False
Melbourne,Hanoi,Passengers,Outbound,2025,4081.0,False
Melbourne,Ho Chi Minh City,Freight_tonnes,Inbound,2024,598.7,False
Melbourne,Ho Chi Minh City,Freight_tonnes,Inbound,2025,571.5,False
Melbourne,Ho Chi Minh City,Freight_tonnes,Outbound,2024,134.6,False
Melbourne,Ho Chi Minh City,Freight_tonnes,Outbound,2025,141.7,False
Melbourne,Ho Chi Minh City,Passengers,Inbound,2024,16239.0,False
Melbourne,Ho Chi Minh City,Passengers,Inbound,2025,18374.0,False
Melbourne,Ho Chi Minh City,Passengers,Outbound,2024,16469.0,False
Melbourne,Ho Chi Minh City,Passengers,Outbound,2025,17684.0,False
Melbourne,Hong Kong,Freight_tonnes,Inbound,2024,1334.9,False
Melbourne,Hong Kong,Freight_tonnes,Inbound,2025,1463.7,False
Melbourne,Hong Kong,Freight_tonnes,Outbound,2024,988.2,False
Melbourne,Hong Kong,Freight_tonnes,Outbound,2025,1046.4,False
Melbourne,Hong Kong,Passengers,Inbound,2024,17067.0,False
Melbourne,Hong Kong,Passengers,Inbound,2025,24807.0,False
Melbourne,Hong Kong,Passengers,Outbound,2024,20044.0,False
Melbourne,Hong Kong,Passengers,Outbound,2025,24920.0,False
Melbourne,Honolulu,Freight_tonnes,Inbound,2024,14.3,False
Melbourne,Honolulu,Freight_tonnes,Inbound,2025,44.4,False
Melbourne,Honolulu,Freight_tonnes,Outbound,2024,69.0,False
Melbourne,Honolulu,Freight_tonnes,Outbound,2025,21.8,False
Melbourne,Honolulu,Passengers,Inbound,2024,2553.0,False
Melbourne,Honolulu,Passengers,Inbound,2025,2573.0,False
Melbourne,Honolulu,Passengers,Outbound,2024,2275.0,False
Melbourne,Honolulu,Passengers,Outbound,2025,2243.0,False
Melbourne,Istanbul,Freight_tonnes,Inbound,2024,139.3,False
Melbourne,Istanbul,Freight_tonnes,Inbound,2025,151.0,False
Melbourne,Istanbul,Freight_tonnes,Outbound,2024,177.4,False
Melbourne,Istanbul,Freight_tonnes,Outbound,2025,161.2,False
Melbourne,Istanbul,Passengers,Inbound,2024,1155.0,False
Melbourne,Istanbul,Passengers,Inbound,2025,1344.0,False
Melbourne,Istanbul,Passengers,Outbound,2024,2900.0,False
Melbourne,Istanbul,Passengers,Outbound,2025,2720.0,False
Melbourne,Jakarta,Freight_tonnes,Inbound,2024,110.0,False
Melbourne,Jakarta,Freight_tonnes,Inbound,2025,88.2,False
Melbourne,Jakarta,Freight_tonnes,Outbound,2024,356.9,False
Melbourne,Jakarta,Freight_tonnes,Outbound,2025,127.6,False
Melbourne,Jakarta,Passengers,Inbound,2024,1953.0,False
Melbourne,Jakarta,Passengers,Inbound,2025,4027.0,False
Melbourne,Jakarta,Passengers,Outbound,2024,2144.0,False
Melbourne,Jakarta,Passengers,Outbound,2025,3810.0,False
Melbourne,Kuala Lumpur,Freight_tonnes,Inbound,2024,832.7,False
Melbourne,Kuala Lumpur,Freight_tonnes,Inbound,2025,844.3,False
Melbourne,Kuala Lumpur,Freight_tonnes,Outbound,2024,601.1,False
Melbourne,Kuala Lumpur,Freight_tonnes,Outbound,2025,446.9,False
Melbourne,Kuala Lumpur,Passengers,Inbound,2024,19452.0,False
Melbourne,Kuala Lumpur,Passengers,Inbound,2025,21114.0,False
Melbourne,Kuala Lumpur,Passengers,Outbound,2024,18633.0,False
Melbourne,Kuala Lumpur,Passengers,Outbound,2025,18587.0,False
Melbourne,London,Freight_tonnes,Inbound,2024,54.0,False
Melbourne,London,Freight_tonnes,Inbound,2025,0.0,False
Melbourne,London,Freight_tonnes,Outbound,2024,0.9,False
Melbourne,London,Freight_tonnes,Outbound,2025,0.0,False
Melbourne,London,Passengers,Inbound,2024,1195.0,False
Melbourne,London,Passengers,Inbound,2025,0.0,False
Melbourne,London,Passengers,Outbound,2024,1240.0,False
Melbourne,London,Passengers,Outbound,2025,0.0,False
Melbourne,Los Angeles,Freight_tonnes,Inbound,2024,323.9,False
Melbourne,Los Angeles,Freight_tonnes,Inbound,2025,243.9,False
Melbourne,Los Angeles,Freight_tonnes,Outbound,2024,401.7,False
Melbourne,Los Angeles,Freight_tonnes,Outbound,2025,209.0,False
Melbourne,Los Angeles,Passengers,Inbound,2024,10310.0,False
Melbourne,Los Angeles,Passengers,Inbound,2025,9411.0,False
Melbourne,Los Angeles,Passengers,Outbound,2024,10384.0,False
Melbourne,Los Angeles,Passengers,Outbound,2025,8315.0,False
Melbourne,Manila,Freight_tonnes,Inbound,2024,223.7,False
Melbourne,Manila,Freight_tonnes,Inbound,2025,268.4,False
Melbourne,Manila,Freight_tonnes,Outbound,2024,403.7,False
Melbourne,Manila,Freight_tonnes,Outbound,2025,325.9,False
Melbourne,Manila,Passengers,Inbound,2024,8521.0,False
Melbourne,Manila,Passengers,Inbound,2025,10376.0,False
Melbourne,Manila,Passengers,Outbound,2024,7669.0,False
Melbourne,Manila,Passengers,Outbound,2025,7882.0,False
Melbourne,Nadi,Freight_tonnes,Inbound,2024,67.3,False
Melbourne,Nadi,Freight_tonnes,Inbound,2025,99.9,False
Melbourne,Nadi,Freight_tonnes,Outbound,2024,62.5,False
Melbourne,Nadi,Freight_tonnes,Outbound,2025,106.4,False
Melbourne,Nadi,Passengers,Inbound,2024,11419.0,False
Melbourne,Nadi,Passengers,Inbound,2025,12030.0,False
Melbourne,Nadi,Passengers,Outbound,2024,12015.0,False
Melbourne,Nadi,Passengers,Outbound,2025,12341.0,False
Melbourne,Nanjing,Freight_tonnes,Inbound,2024,0.0,False
Melbourne,Nanjing,Freight_tonnes,Inbound,2025,156.5,False
Melbourne,Nanjing,Freight_tonnes,Outbound,2024,0.0,False
Melbourne,Nanjing,Freight_tonnes,Outbound,2025,14.8,False
Melbourne,Nanjing,Passengers,Inbound,2024,0.0,False
Melbourne,Nanjing,Passengers,Inbound,2025,1673.0,False
Melbourne,Nanjing,Passengers,Outbound,2024,0.0,False
Melbourne,Nanjing,Passengers,Outbound,2025,1243.0,False
Melbourne,New Delhi,Freight_tonnes,Inbound,2024,118.2,False
Melbourne,New Delhi,Freight_tonnes,Inbound,2025,208.4,False
Melbourne,New Delhi,Freight_tonnes,Outbound,2024,148.6,False
Melbourne,New Delhi,Freight_tonnes,Outbound,2025,180.5,False
Melbourne,New Delhi,Passengers,Inbound,2024,9826.0,False
Melbourne,New Delhi,Passengers,Inbound,2025,9502.0,False
Melbourne,New Delhi,Passengers,Outbound,2024,7993.0,False
Melbourne,New Delhi,Passengers,Outbound,2025,9191.0,False
Melbourne,New York,Freight_tonnes,Inbound,2024,73.7,False
Melbourne,New York,Freight_tonnes,Inbound,2025,20.2,False
Melbourne,New York,Freight_tonnes,Outbound,2024,0.0,False
